versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,temperaturaMotor,presionAceiteMotor,velocidadVehiculo,aceleracionVehiculo,revolucionesMotor,estadoDesgasteFrenos,kilometrosOdometro,consumoCombustible,nivelTanqueCombustible,consumoEnergia,regeneracionEnergia,nivelRestanteEnergia,porcentajeEnergiaGenerada,temperaturaSts,usoCpuSts,memRamSts,memDiscoSts,temperaturaBaterias,sentidoMarcha
E.1.0.0,1118315,PB,Z374025,H613,No Disponible,2024-07-25 21:58:00.026,2024-07-25 21:58:01.217,T,4.548122,-74.101561,1,3,False,2,36.0,-1,31.684,0.259,1205.0,13.0,104816.515,-1,-1,81941,51976,31.0,63.43,46.0,30,12,93.0,28.0,0
E.1.0.0,1116158,PB,Z374025,H617,No Disponible,2024-07-25 15:43:00.353,2024-07-25 15:43:01.364,T,4.592636,-74.181033,1,3,False,2,37.0,-1,0.0,0.0,1.0,13.0,104748.11,-1,-1,81879,51936,55.0,63.43,52.0,32,2,93.0,29.0,0
E.1.0.0,1113589,PB,Z374025,L613,No Disponible,2024-07-25 08:13:00.056,2024-07-25 08:13:01.138,T,4.558725,-74.136883,1,3,False,2,35.0,-1,22.27,-0.592,832.0,13.0,104673.745,-1,-1,81811,51889,81.0,63.43,45.0,27,3,94.0,30.0,0
E.1.0.0,1116459,PB,Z374025,A617,No Disponible,2024-07-25 16:32:00.046,2024-07-25 16:32:01.067,T,4.591000,-74.126014,1,3,False,2,37.0,-1,19.59,1.322,786.0,13.0,104757.175,-1,-1,81886,51942,53.0,63.43,51.0,28,9,93.0,29.0,0
E.1.0.0,1113185,PB,Z374025,H613,No Disponible,2024-07-25 07:05:00.046,2024-07-25 07:05:01.214,T,4.579625,-74.156850,1,3,False,2,35.0,-1,41.816,0.064,1591.0,13.0,104659.825,-1,-1,81799,51881,86.0,63.42,42.0,27,5,94.0,31.0,0
E.1.0.0,1114631,PB,Z374025,H613,No Disponible,2024-07-25 11:27:00.157,2024-07-25 11:27:01.163,T,4.592581,-74.181061,1,3,False,2,35.0,-1,0.0,0.0,0.0,13.0,104704.39,-1,-1,81840,51909,71.0,63.43,50.0,28,1,93.0,29.0,0
E.1.0.0,1114925,PB,Z374025,A617,No Disponible,2024-07-25 12:23:00.046,2024-07-25 12:23:01.181,T,4.588714,-74.150747,1,3,False,2,35.0,-1,12.23,-0.968,483.0,13.0,104709.875,-1,-1,81844,51913,69.0,63.43,51.0,29,1,93.0,30.0,0
E.1.0.0,1118356,PB,Z374025,H613,No Disponible,2024-07-25 22:05:00.026,2024-07-25 22:05:00.906,T,4.554933,-74.115569,1,3,False,2,35.0,-1,17.23,-0.741,634.0,13.0,104818.635,-1,-1,81940,51978,31.0,63.43,46.0,29,11,93.0,28.0,0
E.1.0.0,1115683,PB,Z374025,H617,No Disponible,2024-07-25 14:28:00.036,2024-07-25 14:28:00.736,T,4.586700,-74.097944,1,3,False,2,36.0,-1,0.0,0.0,1.0,13.0,104734.575,-1,-1,81866,51928,60.0,63.43,52.0,30,2,93.0,29.0,0
E.1.0.0,1112284,PB,Z374025,L613,No Disponible,2024-07-25 04:33:00.045,2024-07-25 04:33:01.995,T,4.587414,-74.166297,1,3,False,2,35.0,-1,0.0,-1.763,0.0,13.0,104626.725,-1,-1,81765,51861,99.0,63.43,32.0,33,28,94.0,32.0,0
E.1.0.0,1115402,PB,Z374025,A617,No Disponible,2024-07-25 13:41:00.045,2024-07-25 13:41:01.153,T,4.604828,-74.071189,1,3,False,2,36.0,-1,0.0,0.0,0.0,13.0,104724.74,-1,-1,81859,51921,63.0,63.43,52.0,28,2,93.0,29.0,0
E.1.0.0,1116034,PB,Z374025,H617,No Disponible,2024-07-25 15:23:00.276,2024-07-25 15:23:00.946,T,4.590011,-74.160719,1,3,False,2,36.0,-1,0.0,0.0,1.0,13.0,104744.4,-1,-1,81875,51934,57.0,63.43,52.0,28,2,93.0,29.0,0
E.1.0.0,1117831,PB,Z374025,L613,No Disponible,2024-07-25 20:30:00.025,2024-07-25 20:30:01.037,T,4.583106,-74.158894,1,3,False,2,35.0,-1,0.0,0.0,0.0,13.0,104795.67,-1,-1,81921,51964,39.0,63.43,48.0,28,8,93.0,28.0,0
E.1.0.0,1118230,PB,Z374025,H613,No Disponible,2024-07-25 21:42:00.386,2024-07-25 21:42:01.256,T,4.557094,-74.083956,1,3,False,2,35.0,-1,21.293,-0.102,862.0,13.0,104811.855,-1,-1,81941,51971,31.0,63.42,47.0,32,14,93.0,28.0,0
E.1.0.0,1114742,PB,Z374025,H613,No Disponible,2024-07-25 11:54:00.016,2024-07-25 11:54:02.416,T,4.592581,-74.181061,1,3,False,2,35.0,-1,0.0,0.0,0.0,13.0,104704.39,-1,-1,81840,51909,70.0,63.43,51.0,28,3,93.0,29.0,0
E.1.0.0,1116397,PB,Z374025,A617,No Disponible,2024-07-25 16:22:00.036,2024-07-25 16:22:00.916,T,4.590594,-74.141978,1,3,False,2,37.0,-1,0.0,0.0,1.0,13.0,104754.935,-1,-1,81884,51940,53.0,63.43,52.0,29,10,93.0,29.0,0
E.1.0.0,1112885,PB,Z374025,H613,No Disponible,2024-07-25 06:15:00.256,2024-07-25 06:15:01.116,T,4.552408,-74.107994,1,3,False,2,35.0,-1,15.859,0.214,599.0,13.0,104650.195,-1,-1,81789,51875,90.0,63.43,40.0,29,13,94.0,31.0,0
E.1.0.0,1117905,PB,Z374025,L613,No Disponible,2024-07-25 20:43:00.035,2024-07-25 20:43:01.256,T,4.563019,-74.141867,1,3,False,2,35.0,-1,0.0,0.0,0.0,13.0,104798.615,-1,-1,81923,51965,38.0,63.43,48.0,30,6,93.0,28.0,0
E.1.0.0,1118779,PB,Z374025,No Disponible,No Disponible,2024-07-25 23:22:00.056,2024-07-25 23:22:00.706,T,4.593044,-74.181792,1,3,False,2,35.0,-1,0.0,0.0,0.0,13.0,104832.015,-1,-1,81946,51983,28.0,63.44,45.0,28,14,93.0,28.0,0
E.1.0.0,1111937,PB,Z374025,No Disponible,No Disponible,2024-07-25 01:18:00.046,2024-07-25 01:18:00.916,T,4.593094,-74.181944,1,3,False,2,37.0,-1,0.0,0.0,0.0,14.0,104623.815,-1,-1,81761,51861,73.0,63.43,43.0,28,7,93.0,32.0,0
E.1.0.0,1111717,PB,Z374025,No Disponible,No Disponible,2024-07-25 00:23:00.046,2024-07-25 00:23:00.706,T,4.593094,-74.181944,1,3,False,2,37.0,-1,0.0,0.0,0.0,14.0,104623.815,-1,-1,81761,51861,57.0,63.43,44.0,28,15,93.0,30.0,0
E.1.0.0,1117477,PB,Z374025,H617,No Disponible,2024-07-25 19:26:00.036,2024-07-25 19:26:00.876,T,4.588233,-74.165461,1,3,False,2,35.0,-1,2.684,1.154,113.0,13.0,104788.725,-1,-1,81914,51962,42.0,63.43,49.0,30,7,93.0,28.0,0
E.1.0.0,1115316,PB,Z374025,A617,No Disponible,2024-07-25 13:27:00.036,2024-07-25 13:27:00.677,T,4.593806,-74.074142,1,3,False,2,35.0,-1,28.754,0.107,1090.0,13.0,104720.75,-1,-1,81857,51919,64.0,63.43,52.0,30,3,93.0,29.0,0
E.1.0.0,1116878,PB,Z374025,H617,No Disponible,2024-07-25 17:45:00.036,2024-07-25 17:45:00.826,T,4.603489,-74.064992,1,3,False,2,35.0,-1,23.246,-0.487,856.0,13.0,104770.845,-1,-1,81900,51949,47.0,63.43,50.0,27,4,93.0,29.0,0
